iteration,exploitability,nash_conv,actor_loss,average_lambda,mean_episode_length,mean_return_player0,mean_return_player1,wall_time_sec,scheduler_loss,gate_entropy,gate_regret_norm,gate_avg_utility,handoff_frozen_clusters,handoff_missing_clusters,gate_prob_actor,gate_prob_regret,gate_prob_ra,gate_prob_explore,gate_prob_cfr
265,2.370637288872214,4.741274577744428,-0.00549438136108859,0.0009960158495232463,4.4296875,-0.21875,0.21875,6.3146915410179645,-3144.0364521302454,0.03151316195726395,3.139240841070811,0.003097407548011688,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
266,2.3707921666191627,4.741584333238325,-0.009964123442491046,0.0009960158495232463,4.4921875,0.265625,-0.265625,6.348305209015962,-2574.22024753073,0.03151316195726395,3.205618679523468,0.003138619381995037,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
267,2.370982611132514,4.741965222265028,-0.008903787777622492,0.0009960158495232463,4.2734375,-0.546875,0.546875,6.142983500030823,-2654.648874247968,0.03151316195726395,3.2433637777964273,0.0032732174586271867,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
268,2.3711753532357784,4.742350706471557,0.0015554095692245269,0.0009960158495232463,4.5234375,-0.609375,0.609375,6.406888625002466,-3102.457042759976,0.03151316195726395,3.146307190259298,0.003101649815410686,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
269,2.371334019988941,4.742668039977882,-0.002677621177810608,0.0009960158495232463,4.46875,-0.21875,0.21875,6.372770875052083,-2959.6243747964604,0.03151316195726395,3.1310775180657706,0.0029058037471259013,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
270,2.371549548753925,4.74309909750785,-0.004707613858435197,0.0009960158495232463,4.5703125,0.0078125,-0.0078125,6.498451165971346,-3626.4823363214477,0.03151316195726395,3.1411159435908,0.003104522576298526,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
271,2.371779174795019,4.743558349590038,-0.012890250287150323,0.0009960158495232463,4.3984375,0.03125,-0.03125,6.260634416015819,-4212.828034887094,0.03151316195726395,3.1585792203744254,0.0031846048950683326,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
272,2.372042593047003,4.744085186094006,-0.0007453263815894513,0.0009960158495232463,4.109375,-0.9765625,0.9765625,6.0761280409642495,-3309.143026464339,0.03151316195726395,3.1793331801891327,0.0033794778816324347,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
273,2.3723025968216116,4.744605193643223,-0.008267377480409382,0.0009960158495232463,4.328125,-0.0703125,0.0703125,6.143563874997199,-3194.5429427322497,0.03151316195726395,3.2255335052808127,0.003762066078100664,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
274,2.3724949181841626,4.744989836368325,-0.010480471427806476,0.0009960158495232463,4.203125,-0.125,0.125,6.022036999987904,-2558.4687298912986,0.03151316195726395,3.229759077231089,0.0033107604504039045,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
275,2.3726930764124656,4.745386152824931,-0.009038851128329988,0.0009960158495232463,4.3125,-0.453125,0.453125,6.129893374978565,-2981.8855118544207,0.03151316195726395,3.332133928934733,0.0035016887268284336,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
276,2.373018977310126,4.746037954620252,-0.010149630915189518,0.0009960158495232463,4.390625,-0.1953125,0.1953125,6.211525874969084,-2693.046053944109,0.03151316195726395,3.318639616171519,0.003306782878098602,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
277,2.3732563185597173,4.746512637119435,-0.011540051443841497,0.0009960158495232463,4.4453125,-1.0546875,1.0546875,6.331859625002835,-2568.4578923793583,0.03151316195726395,3.30356964468956,0.0036992999327291423,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
278,2.3734760654691374,4.746952130938275,-0.004782642445191913,0.0009960158495232463,4.421875,0.1640625,-0.1640625,6.246714125038125,-3350.9056156751544,0.03151316195726395,3.2207265893618264,0.0035632062257112316,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
279,2.373666297197281,4.747332594394562,-0.005626328849433905,0.0009960158495232463,4.46875,0.5390625,-0.5390625,6.3074376250151545,-3410.6597409415076,0.03151316195726395,3.28193207581838,0.0037997808807025044,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
280,2.3737662034122797,4.7475324068245595,-0.007840939024316661,0.0009960158495232463,4.3671875,1.25,-1.25,6.244011584029067,-4576.727573026272,0.03151316195726395,3.2476646502812705,0.003745408192268466,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
281,2.3738974631894516,4.747794926378903,-0.003362938820944788,0.0009960158495232463,4.453125,-0.1640625,0.1640625,6.2901883340091445,-4338.905800695587,0.03151316195726395,3.319788614908854,0.0033208975485952883,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
282,2.3740353889324735,4.748070777864947,-0.009166556961375595,0.0009960158495232463,4.1953125,0.015625,-0.015625,5.968037375016138,-4379.877544168653,0.03151316195726395,3.3601839542388916,0.003608272110189622,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
283,2.374171040144638,4.748342080289276,-0.010867892855950365,0.0009960158495232463,4.4609375,-1.0078125,1.0078125,6.353439415979665,-3700.209077925273,0.03151316195726395,3.326109399398168,0.0035712637181859463,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
284,2.37438473764724,4.74876947529448,-0.01263286789339989,0.0009960158495232463,4.4609375,-0.15625,0.15625,6.319130708987359,-3515.3347979543923,0.03151316195726395,3.335513820250829,0.003606111146912857,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
285,2.3745070022512724,4.749014004502545,-0.010056594233401309,0.0009960158495232463,4.4296875,-0.90625,0.90625,6.33074583299458,-3948.2528737520624,0.03151316195726395,3.364529182513555,0.0036800183758411245,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
286,2.374593337012975,4.74918667402595,-0.011004633668613472,0.0009960158495232463,4.3515625,0.3671875,-0.3671875,6.286814375023823,-3712.768822565541,0.03151316195726395,3.407313346862793,0.00345231549545133,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
287,2.3747482580742787,4.749496516148557,-0.011080206066137455,0.0009960158495232463,4.484375,0.046875,-0.046875,6.3553323749802075,-4053.5814047358176,0.03151316195726395,3.3484087785085044,0.0034587821525443965,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
288,2.3748627078546014,4.749725415709203,-0.012951400093543869,0.0009960158495232463,4.4140625,0.4453125,-0.4453125,6.316756417043507,-3656.8353765166967,0.03151316195726395,3.368513653675715,0.0033721130336440788,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
289,2.375042876574217,4.750085753148434,-0.006587371924204254,0.0009960158495232463,4.390625,-0.6171875,0.6171875,6.236373084015213,-4625.140318168015,0.03151316195726395,3.36801149447759,0.003253634810486498,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
290,2.3752194305260064,4.750438861052013,-0.011118315427697974,0.0009960158495232463,4.4921875,-0.2265625,0.2265625,6.368089499999769,-4703.662330209483,0.03151316195726395,3.3249774674574533,0.0032033363580315686,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
291,2.375492544128558,4.750985088257116,-0.013572605326373612,0.0009960158495232463,4.53125,-0.5625,0.5625,6.423706208996009,-4385.926425210361,0.03151316195726395,3.3892624576886496,0.003144305852401885,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
292,2.375714433669576,4.751428867339152,-0.011332777262358058,0.0009960158495232463,4.390625,0.3359375,-0.3359375,6.268228915985674,-4053.797144872862,0.03151316195726395,3.3391135732332864,0.0032953048212220892,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
293,2.3759943032925164,4.751988606585033,-0.007089506378085672,0.0009960158495232463,4.3359375,-0.484375,0.484375,6.202002833015285,-3807.023289867779,0.03151316195726395,3.4417575299739838,0.003100212063448756,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
294,2.376292654730586,4.752585309461172,-0.0055062961758244764,0.0009960158495232463,4.4140625,-0.453125,0.453125,6.2598979999893345,-4484.513456962383,0.03151316195726395,3.43606635928154,0.00314571193515197,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
295,2.3765618706457836,4.753123741291567,-0.01699009874260674,0.0009960158495232463,4.328125,-0.2421875,0.2421875,6.199437958013732,-3805.9090862411886,0.03151316195726395,3.4432553549607596,0.003408882665098645,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
296,2.376790488418183,4.753580976836366,-0.01936450970315776,0.0009960158495232463,4.515625,-0.546875,0.546875,6.502285499998834,-4234.381270471329,0.03151316195726395,3.4583729902903237,0.0037937919793572896,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
297,2.3770868561484813,4.7541737122969625,-0.011233226842451854,0.0009960158495232463,4.5859375,0.078125,-0.078125,6.54648812499363,-4245.47821833206,0.03151316195726395,3.4395350019137063,0.003688231823616661,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
298,2.3773199940712773,4.7546399881425545,-0.0074126606370729965,0.0009960158495232463,4.3046875,0.171875,-0.171875,6.152656208025292,-4577.003472025295,0.03151316195726395,3.422554165124893,0.003570381610188633,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
299,2.3775517117196534,4.755103423439307,-0.005632782154371986,0.0009960158495232463,4.390625,0.3359375,-0.3359375,6.2751026669866405,-4768.248014986303,0.03151316195726395,3.38367889324824,0.0033946140174521133,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
300,2.377752845670055,4.75550569134011,-0.004146990562303544,0.0009960158495232463,4.4453125,-0.1328125,0.1328125,6.31546262500342,-5219.354541215411,0.03151316195726395,3.3995214303334556,0.00348461582082867,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
301,2.3779946032841743,4.755989206568349,-0.012221617052786675,0.0009960158495232463,4.6171875,0.390625,-0.390625,6.521499374997802,-4667.957434555802,0.03151316195726395,3.3688428898652396,0.0035337332171062976,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
302,2.378208740252626,4.756417480505252,-0.012953768950541625,0.0009960158495232463,4.4609375,-0.125,0.125,6.409052499977406,-4048.191851373729,0.03151316195726395,3.378915766874949,0.003404360525261533,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
303,2.3783988689387536,4.756797737877507,-0.010185685115611024,0.0009960158495232463,4.4453125,-0.6171875,0.6171875,6.307901916035917,-4285.50663031258,0.03151316195726395,3.435606449842453,0.003817745940371727,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
304,2.378579228614342,4.757158457228684,-0.010749932999050905,0.0009960158495232463,4.5078125,-0.7421875,0.7421875,6.458717292000074,-3944.2365915903392,0.03151316195726395,3.420768936475118,0.0036738108149923696,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
305,2.3787740091275382,4.7575480182550764,-0.004943555631771472,0.0009960158495232463,4.46875,-0.1875,0.1875,6.37772870803019,-3529.646396230151,0.03151316195726395,3.4167871276537576,0.0037679369294589074,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
306,2.3789301080893885,4.757860216178777,-0.003519623788631844,0.0009960158495232463,4.515625,-0.6953125,0.6953125,6.400083374988753,-6063.021880714126,0.03151316195726395,3.4381805062294006,0.0033595100685488433,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
307,2.3790934616149553,4.7581869232299105,-0.004732204782636532,0.0009960158495232463,4.3828125,0.328125,-0.328125,6.304823958023917,-5109.816605552633,0.03151316195726395,3.409965475400289,0.003239888870060289,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
308,2.3792904677281874,4.758580935456375,-0.01466124095204696,0.0009960158495232463,4.453125,-0.6953125,0.6953125,6.372411583026405,-5073.324167619672,0.03151316195726395,3.491600592931112,0.003592357531791398,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
309,2.379442230600489,4.758884461200978,-0.013409660888071925,0.0009960158495232463,4.5546875,-0.609375,0.609375,6.556575707974844,-5117.1583847451575,0.03151316195726395,3.5124404231707254,0.0035974122280701217,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
310,2.37960619849523,4.75921239699046,-0.009630590542663872,0.0009960158495232463,4.3984375,0.1640625,-0.1640625,6.255645499972161,-5351.09801741307,0.03151316195726395,3.5076336661974588,0.003479257569172963,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
311,2.3797719480324804,4.759543896064961,-0.015075544636231435,0.0009960158495232463,4.359375,0.6015625,-0.6015625,6.418789999966975,-4065.3096334464235,0.03151316195726395,3.5167481501897178,0.003356555748420457,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
312,2.379944759420162,4.759889518840324,-0.012116126738628533,0.0009960158495232463,4.5234375,0.125,-0.125,10.899552208022214,-4585.441389726234,0.03151316195726395,3.4732536673545837,0.0037601506143497923,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
313,2.380283062185936,4.760566124371872,-0.014809393680408012,0.0009960158495232463,4.6875,-0.265625,0.265625,12.053567583032418,-4734.803440920512,0.03151316195726395,3.4638774693012238,0.003317026981676463,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
314,2.380418313232114,4.760836626464228,-0.007956957227326937,0.0009960158495232463,4.3828125,-0.1796875,0.1796875,10.315314082952682,-5388.517352561475,0.03151316195726395,3.4532206853230796,0.003528838310254893,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
315,2.380638234768762,4.761276469537524,-0.005172792216538008,0.0009960158495232463,4.6171875,0.1640625,-0.1640625,10.87702337501105,-4738.722138677555,0.03151316195726395,3.43395859003067,0.0034660813835216686,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
316,2.3808366648887964,4.761673329777593,-0.006849345035441203,0.0009960158495232463,4.4921875,-0.015625,0.015625,10.792139665980358,-5117.040231714664,0.03151316195726395,3.5545151134332023,0.0033752988189614066,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
317,2.38104413243398,4.76208826486796,-0.006985343100636783,0.0009960158495232463,4.3203125,0.09375,-0.09375,10.212837208993733,-4783.372348364611,0.03151316195726395,3.5665318965911865,0.0036144689098970653,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
318,2.3813100798777174,4.762620159755435,-0.009429441173273172,0.0009960158495232463,4.6171875,0.296875,-0.296875,10.871971667045727,-5270.761915894329,0.03151316195726395,3.5417288541793823,0.0034099798552536718,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
319,2.3815871505828126,4.763174301165625,-0.020331867054567573,0.0009960158495232463,4.40625,0.296875,-0.296875,11.088728250004351,-5087.933367533041,0.03151316195726395,3.569212814172109,0.003259729991744583,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
320,2.3818327640447547,4.7636655280895095,-0.011569641390455859,0.0009960158495232463,4.546875,-0.3125,0.3125,10.827534707961604,-6420.501360686784,0.03151316195726395,3.512521664301554,0.0033898029457001635,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
321,2.38211701895104,4.76423403790208,-0.013154009656328519,0.0009960158495232463,4.3515625,-0.03125,0.03125,10.413237583008595,-6082.371606220677,0.03151316195726395,3.573538134495417,0.003705641555522258,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
322,2.3823798453683693,4.764759690736739,-0.01280173834779892,0.0009960158495232463,4.4375,0.265625,-0.265625,10.49702220899053,-4640.405629822905,0.03151316195726395,3.656146893898646,0.0037685583884012885,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
323,2.382611081989933,4.765222163979866,-0.010499780625125785,0.0009960158495232463,4.4765625,0.7734375,-0.7734375,10.543768708012067,-6668.803212976372,0.03151316195726395,3.6850084364414215,0.0034458870189458444,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
324,2.382896480048119,4.765792960096238,-0.008260519428447693,0.0009960158495232463,4.3046875,0.7109375,-0.7109375,10.91774775000522,-6210.9548621826725,0.03151316195726395,3.6084051032861075,0.0030196749394235667,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
325,2.383078037838641,4.766156075677282,-0.0061764503750850646,0.0009960158495232463,4.421875,-0.1328125,0.1328125,10.361063625023235,-6228.2066416521375,0.03151316195726395,3.6493014295895896,0.003305275871146781,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
326,2.3831886582263904,4.766377316452781,-0.0086333898579804,0.0009960158495232463,4.4765625,-0.1171875,0.1171875,10.5328529169783,-5472.860562336175,0.03151316195726395,3.6998354693253837,0.0036009054783789907,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
327,2.383508737461079,4.767017474922158,-0.012556247941386333,0.0009960158495232463,4.1953125,-0.4921875,0.4921875,9.890599665988702,-6406.238783610822,0.03151316195726395,3.7364153464635215,0.0036267347362202904,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
328,2.383645267289813,4.767290534579626,-0.009052223986046354,0.0009960158495232463,4.34375,-0.2109375,0.2109375,10.233062957995571,-6128.562585967908,0.03151316195726395,3.6695873538653054,0.0036221414435810098,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
329,2.3838146577992707,4.767629315598541,-0.009981810464385508,0.0009960158495232463,4.59375,-0.421875,0.421875,10.701553208986297,-7322.978368045521,0.03151316195726395,3.685448189576467,0.003699007094837725,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
330,2.3840394329439536,4.768078865887907,-0.014767181527627769,0.0009960158495232463,4.359375,0.1640625,-0.1640625,11.088353500002995,-6251.2812816524165,0.03151316195726395,3.6638158361117044,0.0035564028657972813,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
331,2.3842664898514085,4.768532979702817,-0.008511649705081831,0.0009960158495232463,4.5859375,0.6171875,-0.6171875,10.787461333035026,-5478.858753613759,0.03151316195726395,3.7392641802628837,0.0038210583540300527,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
332,2.3844350148319675,4.768870029663935,-0.008769013728124594,0.0009960158495232463,4.4609375,-1.0703125,1.0703125,10.491638125036843,-7795.068755528972,0.03151316195726395,3.668076068162918,0.00369734976751109,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
333,2.384505013954885,4.76901002790977,-0.0052048781454399565,0.0009960158495232463,4.3359375,-0.234375,0.234375,10.478775458992459,-7360.943444535539,0.03151316195726395,3.71166729927063,0.003588001554210981,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
334,2.3845183668701493,4.769036733740299,-0.005812235324442394,0.0009960158495232463,4.5390625,0.2421875,-0.2421875,10.703009291028138,-7794.098971749337,0.03151316195726395,3.6226183076699576,0.0033877880487125367,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
335,2.3846826475100307,4.769365295020061,-0.003501450537099938,0.0009960158495232463,4.65625,-0.9375,0.9375,10.973106292018201,-6172.141052041277,0.03151316195726395,3.654798855384191,0.0035941976918062815,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
336,2.3846932079514507,4.769386415902901,-0.010966736221677029,0.0009960158495232463,4.4140625,0.7578125,-0.7578125,11.100660207972396,-5279.355433857336,0.03151316195726395,3.7020900348822274,0.0037351485807448626,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
337,2.3847811007664896,4.769562201532979,-0.0072651683440719764,0.0009960158495232463,4.390625,-0.0625,0.0625,10.866532999963965,-7214.793811322956,0.03151316195726395,3.727977136770884,0.0036921361897839233,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
338,2.3848128941229736,4.769625788245947,-0.018421073850803778,0.0009960158495232463,4.390625,-0.59375,0.59375,10.459824417019263,-6693.514672751105,0.03151316195726395,3.778926511605581,0.0036176318186183685,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
339,2.384879894674767,4.769759789349534,-0.009813030165881148,0.0009960158495232463,4.3984375,-0.1875,0.1875,10.414861500030383,-8065.954184076502,0.03151316195726395,3.8552372455596924,0.002697703147229428,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
340,2.384866486470111,4.769732972940222,-0.012328576742034004,0.0009960158495232463,4.6953125,-0.8984375,0.8984375,11.54336308297934,-9233.65217908964,0.03151316195726395,3.7914380629857383,0.0027712123410310596,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
341,2.3849579984816742,4.7699159969633484,-0.0045713013883983454,0.0009960158495232463,4.640625,0.9609375,-0.9609375,11.925408667011652,-8140.46939137006,0.03151316195726395,3.773728609085083,0.003294500111223897,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
342,2.385032882842334,4.770065765684668,-0.020707409794635482,0.0009960158495232463,4.5390625,0.484375,-0.484375,11.920097374997567,-7853.064195852887,0.03151316195726395,3.780701140562693,0.003307022045191843,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
343,2.385077501049336,4.770155002098672,-0.014916557313219118,0.0009960158495232463,4.5234375,-0.5,0.5,10.602894124982413,-6827.368996747005,0.03151316195726395,3.7655911445617676,0.003499205859649616,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
344,2.385044475450446,4.770088950900892,-0.014955514405710144,0.0009960158495232463,4.453125,-0.109375,0.109375,16.46425104199443,-8294.402649447793,0.03151316195726395,3.7932192782560983,0.0027919318235944957,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
345,2.3850793164726247,4.770158632945249,-0.006436546194371867,0.0009960158495232463,4.5546875,-0.1484375,0.1484375,11.270482624997385,-7502.334867120811,0.03151316195726395,3.8611828287442527,0.0033177444614314786,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
346,2.385251973012923,4.770503946025846,-0.019506074723050902,0.0009960158495232463,4.3046875,0.6953125,-0.6953125,10.630118958011735,-8126.704650837367,0.03151316195726395,3.8723642329374948,0.003652255363704171,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
347,2.3853642696072486,4.770728539214497,-0.013820560952821557,0.0009960158495232463,4.2890625,-0.75,0.75,11.673465459025465,-7878.378175843174,0.03151316195726395,3.905516564846039,0.003512350911478279,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
348,2.385494406224745,4.77098881244949,-0.01753984431080554,0.0009960158495232463,4.484375,-0.34375,0.34375,10.97782874997938,-8103.095237838266,0.03151316195726395,3.93494842449824,0.0036053822962761237,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
349,2.38567073163171,4.77134146326342,-0.009534785561888017,0.0009960158495232463,4.3828125,-0.171875,0.171875,11.095497749978676,-8747.129213343329,0.03151316195726395,3.9408955772717795,0.003778308925878567,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
350,2.3857917671267015,4.771583534253403,-0.0048722835182161,0.0009960158495232463,4.53125,-0.1015625,0.1015625,11.722435584000777,-9358.873330820017,0.03151316195726395,3.9244720141092935,0.00343794077586305,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
351,2.3859758632935524,4.771951726587105,-0.008882265398586614,0.0009960158495232463,4.3828125,-0.8046875,0.8046875,10.904124083986972,-9705.371277290657,0.03151316195726395,3.900905748208364,0.0034727575742484382,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
352,2.386249552697235,4.77249910539447,-0.015949218195228113,0.0009960158495232463,4.375,-0.1953125,0.1953125,11.017544250003994,-8264.149958583286,0.03151316195726395,3.9938631852467856,0.0037375065633871904,0.0,0.0,0.996015727519989,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463,0.0009960158495232463
